,mean,std,5%,50%,95%,hpdi_95%
0,0.2655622,0.043011393,0.1919833518564701,0.26580943167209625,0.3354425936937332,0.26610997
1,0.006013947,0.0017714335,0.002834456192795188,0.006132170790806413,0.008931630617007613,0.006083221
2,0.004753516,0.0014781225,0.0020566895778756597,0.0048386778216809034,0.007224033190868794,0.004782501
