witness_ID;text_ID
Manuscript_CorpusP_12;corpus_prudentii
Manuscript_CorpusP_13;corpus_prudentii
Manuscript_CorpusP_14;corpus_prudentii
Paris, Bibliotheque Nationale de France, lat. 8084;corpus_prudentii
Manuscript_Cathem_01;corpus_prudentii
Manuscript_Cathem_02;corpus_prudentii
Manuscript_Cathem_03;corpus_prudentii
Manuscript_Cathem_04;corpus_prudentii
Manuscript_Cathem_05;corpus_prudentii
Manuscript_Cathem_06;corpus_prudentii
Manuscript_Cathem_07;corpus_prudentii
Manuscript_Cathem_08;corpus_prudentii
Manuscript_Cathem_09;corpus_prudentii
Manuscript_Cathem_10;corpus_prudentii
Manuscript_Cathem_11;corpus_prudentii
Manuscript_Cathem_12;corpus_prudentii
Manuscript_Cathem_13;corpus_prudentii
Manuscript_Cathem_14;corpus_prudentii
Manuscript_Cathem_15;corpus_prudentii
Manuscript_Cathem_16;corpus_prudentii
Manuscript_Cathem_17;corpus_prudentii
Manuscript_Cathem_18;corpus_prudentii
Manuscript_Cathem_19;corpus_prudentii
Manuscript_Cathem_20;corpus_prudentii
Manuscript_Cathem_21;corpus_prudentii
Manuscript_Cathem_22;corpus_prudentii
Manuscript_Cathem_23;corpus_prudentii
Manuscript_Cathem_24;corpus_prudentii
Manuscript_CorpusP_15;corpus_prudentii
Manuscrit_LiberAp_01;corpus_prudentii
Manuscrit_LiberAp_02;corpus_prudentii
Manuscrit_LiberAp_03;corpus_prudentii
Manuscrit_LiberAp_04;corpus_prudentii
Manuscrit_LiberAp_05;corpus_prudentii
Manuscrit_LiberAp_06;corpus_prudentii
Manuscrit_LiberAp_07;corpus_prudentii
Manuscrit_LiberAp_08;corpus_prudentii
Manuscrit_LiberAp_09;corpus_prudentii
Manuscrit_LiberAp_10;corpus_prudentii
Manuscrit_LiberAp_11;corpus_prudentii
Manuscrit_LiberAp_12;corpus_prudentii
Manuscrit_LiberAp_13;corpus_prudentii
Manuscrit_LiberAp_14;corpus_prudentii
Manuscrit_LiberAp_15;corpus_prudentii
Manuscrit_LiberAp_16;corpus_prudentii
Manuscrit_LiberAp_17;corpus_prudentii
Manuscrit_LiberAp_18;corpus_prudentii
Manuscrit_LiberAp_19;corpus_prudentii
Manuscrit_LiberAp_20;corpus_prudentii
Manuscrit_LiberAp_21;corpus_prudentii
Manuscrit_LiberAp_22;corpus_prudentii
Manuscrit_LiberAp_23;corpus_prudentii
Manuscrit_LiberAp_24;corpus_prudentii
Manuscript_Hamartigenia_01;corpus_prudentii
Manuscript_Hamartigenia_02;corpus_prudentii
Manuscript_Hamartigenia_03;corpus_prudentii
Manuscript_Hamartigenia_04;corpus_prudentii
Manuscript_Hamartigenia_05;corpus_prudentii
Manuscript_Hamartigenia_06;corpus_prudentii
Manuscript_Hamartigenia_07;corpus_prudentii
Manuscript_Hamartigenia_08;corpus_prudentii
Manuscript_Hamartigenia_09;corpus_prudentii
Manuscript_Hamartigenia_10;corpus_prudentii
Manuscript_Hamartigenia_11;corpus_prudentii
Manuscript_Hamartigenia_12;corpus_prudentii
Manuscript_Hamartigenia_13;corpus_prudentii
Manuscript_Hamartigenia_14;corpus_prudentii
Manuscript_Hamartigenia_15;corpus_prudentii
Manuscript_Hamartigenia_16;corpus_prudentii
Manuscript_Hamartigenia_17;corpus_prudentii
Manuscript_Hamartigenia_18;corpus_prudentii
Manuscript_Hamartigenia_19;corpus_prudentii
Manuscript_Hamartigenia_20;corpus_prudentii
Manuscript_Hamartigenia_21;corpus_prudentii
Manuscript_Hamartigenia_22;corpus_prudentii
