,mean,std,5%,50%,95%,hpdi_95%
0,0.259063,0.051644247,0.12867878153920173,0.26612283289432526,0.32529641836881634,0.26947242
1,0.005718445,0.0018058594,0.002600719319889326,0.0060643586330115795,0.008055400149896738,0.006099745
2,0.0045001963,0.0015095432,0.0018856288632378019,0.004785326309502125,0.0064558950020000335,0.0048230863
